-1
41
-2
11
Volcano.mp3
Decoration	-	stairs_up_castle.png	5.0	10.0		false		
Decoration	-	stairs_up_castle.png	4.0	9.0		false		
Decoration	-	stairs_up_castle.png	-1.0	-2.0		false		
Decoration	-	stairs_up_castle.png	16.0	9.0		false		

TeleportPad	endstairs_A	lava_rock.png	-1.0	-2.0		
Base	-	lava_rock.png	-1.0	-1.0		
Lava	-	LavaT.png	-1.0	0.0		
Lava	-	lava.png	-1.0	1.0		
Lava	-	lava.png	-1.0	2.0		
Lava	-	lava.png	-1.0	3.0		
Lava	-	lava.png	-1.0	4.0		
Lava	-	LavaB.png	-1.0	5.0		
Base	-	lava_rock.png	-1.0	6.0		
Base	-	lava_rock.png	-1.0	7.0		
Base	-	lava_rock.png	-1.0	8.0		
Base	-	lava_rock.png	-1.0	9.0		
Base	-	lava_rock.png	0.0	-2.0		
Base	-	lava_rock.png	0.0	-1.0		
Lava	-	LavaT.png	0.0	0.0		
Lava	-	lava.png	0.0	1.0		
Lava	-	lava.png	0.0	2.0		
Lava	-	lava.png	0.0	3.0		
Lava	-	lava.png	0.0	4.0		
Lava	-	lava.png	0.0	5.0		
Lava	-	lavaL.png	0.0	6.0		
Lava	-	LavaBL.png	0.0	7.0		
Base	-	lava_rock.png	0.0	8.0		
Base	-	lava_rock.png	0.0	9.0		
Lava	-	lavaL.png	1.0	-2.0		
Lava	-	lavaL.png	1.0	-1.0		
Lava	-	lava.png	1.0	0.0		
Lava	-	lava.png	1.0	1.0		
Lava	-	lava.png	1.0	2.0		
Lava	-	lava.png	1.0	3.0		
Lava	-	lava.png	1.0	4.0		
Lava	-	lava.png	1.0	5.0		
Lava	-	lava.png	1.0	6.0		
Lava	-	LavaB.png	1.0	7.0		
Base	-	lava_rock.png	1.0	8.0		
Base	-	lava_rock.png	1.0	9.0		
Lava	-	lava.png	2.0	-2.0		
Lava	-	lava.png	2.0	-1.0		
Lava	-	lava.png	2.0	0.0		
Lava	-	lava.png	2.0	1.0		
Lava	-	lava.png	2.0	2.0		
Lava	-	lava.png	2.0	3.0		
Lava	-	lava.png	2.0	4.0		
Lava	-	LavaR.png	2.0	5.0		
Lava	-	lava.png	2.0	6.0		
Lava	-	LavaB.png	2.0	7.0		
Base	-	lava_rock.png	2.0	8.0		
Base	-	lava_rock.png	2.0	9.0		
Lava	-	lava.png	3.0	-2.0		
Lava	-	lava.png	3.0	-1.0		
Lava	-	lava.png	3.0	0.0		
Lava	-	lava.png	3.0	1.0		
Lava	-	lava.png	3.0	2.0		
Lava	-	LavaR.png	3.0	3.0		
Lava	-	LavaBR.png	3.0	4.0		
TeleportPad	portald_A	lava_rock.png	3.0	5.0		
Lava	-	LavaT.png	3.0	6.0		
Lava	-	LavaBR.png	3.0	7.0		
Base	-	lava_rock.png	3.0	8.0		
Base	-	lava_rock.png	3.0	9.0		
Lava	-	lava.png	4.0	-2.0		
Lava	-	lava.png	4.0	-1.0		
Lava	-	lava.png	4.0	0.0		
Lava	-	lava.png	4.0	1.0		
Lava	-	LavaB.png	4.0	2.0		
TeleportPad	portala_A	lava_rock.png	4.0	3.0		
Base	-	lava_rock.png	4.0	4.0		
Base	-	lava_rock.png	4.0	5.0		
Lava	-	LavaTBR.png	4.0	6.0		
Base	-	lava_rock.png	4.0	7.0		
Base	-	lava_rock.png	4.0	8.0		
TeleportPad	Lava-stairs_B	lava_rock.png	4.0	9.0		
Lava	-	lava.png	5.0	-2.0		
Lava	-	lava.png	5.0	-1.0		
Lava	-	lava.png	5.0	0.0		
Lava	-	lava.png	5.0	1.0		
Lava	-	LavaB.png	5.0	2.0		
Base	-	lava_rock.png	5.0	3.0		
Lava	-	LavaTBRL.png	5.0	4.0		
Base	-	lava_rock.png	5.0	5.0		
Base	-	lava_rock.png	5.0	6.0		
Base	-	lava_rock.png	5.0	7.0		
Base	-	lava_rock.png	5.0	8.0		
Base	-	lava_rock.png	5.0	9.0		
LoadNew	from-lava-6;from-start	lava_rock.png	5.0	10.0		lava-6		
Lava	-	lava.png	6.0	-2.0		
Lava	-	lava.png	6.0	-1.0		
Lava	-	lava.png	6.0	0.0		
Lava	-	lava.png	6.0	1.0		
Lava	-	LavaB.png	6.0	2.0		
Base	-	lava_rock.png	6.0	3.0		
Base	-	lava_rock.png	6.0	4.0		
Base	-	lava_rock.png	6.0	5.0		
Lava	-	LavaTBL.png	6.0	6.0		
Base	-	lava_rock.png	6.0	7.0		
TeleportPad	portale_A	lava_rock.png	6.0	8.0		
Base	-	lava_rock.png	6.0	9.0		
Lava	-	lava.png	7.0	-2.0		
Lava	-	lava.png	7.0	-1.0		
Lava	-	lava.png	7.0	0.0		
Lava	-	lava.png	7.0	1.0		
Lava	-	lava.png	7.0	2.0		
Lava	-	LavaRL.png	7.0	3.0		
Lava	-	LavaBL.png	7.0	4.0		
TeleportPad	portalc_A	lava_rock.png	7.0	5.0		
Lava	-	LavaT.png	7.0	6.0		
Lava	-	LavaBL.png	7.0	7.0		
Base	-	lava_rock.png	7.0	8.0		
Base	-	lava_rock.png	7.0	9.0		
Lava	-	lava.png	8.0	-2.0		
Lava	-	lava.png	8.0	-1.0		
Lava	-	lava.png	8.0	0.0		
Lava	-	lava.png	8.0	1.0		
Lava	-	LavaB.png	8.0	2.0		
TeleportPad	portalb_A	lava_rock.png	8.0	3.0		
Lava	-	LavaTR.png	8.0	4.0		
Lava	-	LavaRL.png	8.0	5.0		
Lava	-	LavaR.png	8.0	6.0		
Lava	-	LavaB.png	8.0	7.0		
Base	-	lava_rock.png	8.0	8.0		
Base	-	lava_rock.png	8.0	9.0		
Lava	-	lava.png	9.0	-2.0		
Lava	-	lava.png	9.0	-1.0		
Lava	-	lava.png	9.0	0.0		
Lava	-	lava.png	9.0	1.0		
Lava	-	lava.png	9.0	2.0		
Lava	-	LavaBL.png	9.0	3.0		
Base	-	lava_rock.png	9.0	4.0		
Base	-	lava_rock.png	9.0	5.0		
Base	-	lava_rock.png	9.0	6.0		
Lava	-	LavaTB.png	9.0	7.0		
Base	-	lava_rock.png	9.0	8.0		
Base	-	lava_rock.png	9.0	9.0		
Lava	-	lava.png	10.0	-2.0		
Lava	-	lava.png	10.0	-1.0		
Lava	-	lava.png	10.0	0.0		
Lava	-	lava.png	10.0	1.0		
Lava	-	lava.png	10.0	2.0		
Lava	-	LavaB.png	10.0	3.0		
Base	-	lava_rock.png	10.0	4.0		
Base	-	lava_rock.png	10.0	5.0		
Base	-	lava_rock.png	10.0	6.0		
Lava	-	LavaTB.png	10.0	7.0		
Base	-	lava_rock.png	10.0	8.0		
Base	-	lava_rock.png	10.0	9.0		
TeleportPad	endstairs_B	lava_stairs.png	15.0	-2.0		
Base	-	lava_rock.png	15.0	-1.0		
Base	-	lava_rock.png	15.0	1.0		
Base	-	lava_rock.png	15.0	2.0		
Base	-	lava_rock.png	15.0	3.0		
Base	-	lava_rock.png	15.0	4.0		
Base	-	lava_rock.png	15.0	5.0		
Base	-	lava_rock.png	15.0	6.0		
Base	-	lava_rock.png	15.0	7.0		
Base	-	lava_rock.png	15.0	8.0		
Base	-	lava_rock.png	15.0	9.0		
Base	-	lava_rock.png	16.0	-1.0		
Base	-	lava_rock.png	16.0	1.0		
Base	-	lava_rock.png	16.0	2.0		
Base	-	lava_rock.png	16.0	3.0		
Base	-	lava_rock.png	16.0	4.0		
Base	-	lava_rock.png	16.0	5.0		
Base	-	lava_rock.png	16.0	6.0		
Base	-	lava_rock.png	16.0	7.0		
Base	-	lava_rock.png	16.0	8.0		
TeleportPad	stairs2_B	lava_rock.png	16.0	9.0		
Base	-	lava_rock.png	17.0	-2.0		
Base	-	lava_rock.png	17.0	-1.0		
Base	-	lava_rock.png	17.0	0.0		
Base	-	lava_rock.png	17.0	1.0		
Base	-	lava_rock.png	17.0	2.0		
Base	-	lava_rock.png	17.0	3.0		
Base	-	lava_rock.png	17.0	4.0		
Base	-	lava_rock.png	17.0	5.0		
Base	-	lava_rock.png	17.0	6.0		
Base	-	lava_rock.png	17.0	7.0		
Base	-	lava_rock.png	17.0	8.0		
Base	-	lava_rock.png	17.0	9.0		
Base	-	lava_rock.png	18.0	-2.0		
Base	-	lava_rock.png	18.0	-1.0		
Base	-	lava_rock.png	18.0	0.0		
Base	-	lava_rock.png	18.0	1.0		
Base	-	lava_rock.png	18.0	2.0		
Base	-	lava_rock.png	18.0	3.0		
Base	-	lava_rock.png	18.0	4.0		
TeleportPad	portald_b	lava_pit.png	18.0	5.0		
Base	-	lava_rock.png	18.0	6.0		
Base	-	lava_rock.png	18.0	7.0		
Base	-	lava_rock.png	18.0	8.0		
Base	-	lava_rock.png	18.0	9.0		
Base	-	lava_rock.png	19.0	-2.0		
Base	-	lava_rock.png	19.0	-1.0		
Base	-	lava_rock.png	19.0	0.0		
Base	-	lava_rock.png	19.0	1.0		
Base	-	lava_rock.png	19.0	2.0		
TeleportPad	portala_b	lava_pit.png	19.0	3.0		
